rgi_id,rgi_region,rgi_subregion,name,cenlon,cenlat,rgi_area_km2,rgi_year,glacier_type,terminus_type,is_tidewater,status,inv_volume_km3,vas_volume_km3,inv_volume_bsl_km3,inv_volume_bwl_km3,dem_source,flowline_type,ref_hgt_qc_diff,inversion_glen_a,inversion_fs,error_task,error_msg,dem_mean_elev,dem_med_elev,dem_min_elev,dem_max_elev,dem_max_elev_on_ext,dem_min_elev_on_ext,dem_perc_area_above_max_elev_on_ext,terminus_lon,terminus_lat,main_flowline_length,inv_flowline_glacier_area,flowline_mean_elev,flowline_max_elev,flowline_min_elev,flowline_avg_slope,flowline_avg_width,flowline_last_width,flowline_last_5_widths,t_star,mu_star_glacierwide,mu_star_flowline_avg,mu_star_allsame,mb_bias,dem_needed_interpolation,dem_invalid_perc,dem_needed_extrapolation,dem_extrapol_perc,dem_invalid_perc_in_mask
RGI60-19.00011,19,19-20,,-67.7435,-67.244,9.271,1986,Ice cap,Marine-terminating,True,Glacier or ice cap,1.2502446738420712,0.7265708433536698,0.09906131714064231,0.0,COPDEM,elevation_band,249.0,1.2375003102891159e-24,0.0,,,141.63404846191406,144.91299438476562,0.0,358.901123046875,358.901123046875,0.0,0.0,-67.69849583164769,-67.21734667727726,2650.0,9271000.0,143.67397398915637,311.8322458303245,23.530438097046567,0.11842178520466722,3498.4905660377353,4279.5509429600015,5541.792675107906,2000.0,429.3811825375026,429.38118253750247,True,395.50866500893676,,,,,
RGI60-19.00012,19,19-20,,-67.7344,-67.2677,18.712,1986,Glacier,Marine-terminating,True,Glacier or ice cap,2.603622152969002,1.9082892515798981,0.18007787865923597,0.0,COPDEM,elevation_band,259.0,1.2375003102891159e-24,0.0,,,147.3615264892578,152.18499755859375,0.0,465.3193664550781,465.3193664550781,0.0,0.0,-67.80823827565654,-67.25727169244819,3124.0,18712000.0,153.77291264148025,413.7914756531633,28.282550739258348,0.12854592870466056,5989.756722151089,7180.004155732723,9418.027151590253,2000.0,428.4256993362402,428.42569933624014,True,395.5900072602843,,,,,
RGI60-19.00013,19,19-20,,-67.4867,-67.6029,6.784,1986,Glacier,Marine-terminating,True,Glacier or ice cap,0.7793895609660397,0.47290286596689507,0.005581794902229469,0.0,COPDEM,elevation_band,230.0,1.2375003102891159e-24,0.0,,,242.1451416015625,254.2974395751953,0.0,655.9487915039062,655.9487915039062,0.0,0.0,-67.5249942562933,-67.5996574986416,3128.0,6783999.999999999,246.9831721378329,624.1984588981569,31.019372725387345,0.19063483305672124,2168.7979539641938,1329.0087881850136,2057.9308030751276,2000.0,379.3811600388208,379.38116003882067,True,396.90446366886107,,,,,
RGI60-19.00014,19,19-20,,-67.5767,-67.0602,6.558,1986,Glacier,Marine-terminating,True,Glacier or ice cap,0.41447986672948584,0.45137719046022073,0.02356506421690499,0.0,COPDEM,elevation_band,109.0,1.2375003102891159e-24,0.0,,,326.754150390625,272.92083740234375,0.0,871.2999877929688,835.2617797851562,0.0,0.007764477515367195,-67.57698916460079,-67.04310937644783,1472.0,6558000.0,328.0407709227851,797.0103959949089,23.935047863803252,0.49094696706730856,4455.16304347826,3277.891698860017,5291.48089246261,2000.0,2210.155711459843,2210.1557114598427,True,395.31247634857647,,,,,
RGI60-19.00015,19,19-20,,-67.5615,-67.6314,22.374,1986,Ice cap,Marine-terminating,True,Glacier or ice cap,4.397757533334436,2.439924643381224,0.26692511612448083,0.0,COPDEM,elevation_band,220.0,1.2375003102891159e-24,0.0,,,349.4564208984375,324.0254821777344,0.0,1047.9725341796875,1047.9725341796875,0.0,0.0,-67.5576512636693,-67.60095582956153,7448.0,22374000.0,356.9477160506119,980.2744531756277,41.85131429577142,0.12693969680165434,3004.027926960258,3412.796086345517,3317.4107125384653,2000.0,459.72116916844345,459.7211691684434,True,396.871351514994,,,,,
RGI60-19.00016,19,19-20,,-67.4351,-67.7598,10.722,1986,Ice cap,Marine-terminating,True,Glacier or ice cap,0.9425920919027165,0.887376955056959,0.10922750456279849,0.0,COPDEM,elevation_band,200.0,1.2375003102891159e-24,0.0,,,621.3527221679688,630.6348876953125,0.0,1470.0870361328125,1470.0870361328125,0.0,0.0,-67.39544015410759,-67.76927383870066,4032.0,10721999.999999998,618.3864987151826,1434.4990156117326,18.70359759029321,0.336280964057293,2659.2261904761895,1587.2500933156186,2596.4358632560807,2000.0,830.0284031135121,830.028403113512,True,397.4075244649789,,,,,
RGI60-19.00017,19,19-20,,-67.5041,-67.7661,18.476,1986,Glacier,Marine-terminating,True,Glacier or ice cap,1.9795345839185707,1.875274521956798,0.22859892904314963,0.0,COPDEM,elevation_band,190.0,1.2375003102891159e-24,0.0,,,547.3291625976562,434.03924560546875,0.0,1596.595947265625,1499.399658203125,0.0,0.006903876792352629,-67.46755662810573,-67.78669489514388,4900.0,18475999.999999996,534.555294747011,1517.409506462195,12.36343723477954,0.2854338112930366,3770.6122448979586,855.9234297960177,1957.9047494247777,2000.0,621.9810201452821,621.9810201452823,True,397.32808399762007,,,,,
RGI60-19.00018,19,19-20,,-67.6973,-67.6572,0.059,1986,Glacier,Land-terminating,False,Glacier or ice cap,0.0018298428505246164,0.0006940654610709164,0.0,0.0,COPDEM,elevation_band,590.0,1.2375003102891159e-24,0.0,,,450.6646728515625,445.1426086425781,416.0069274902344,507.2711486816406,507.2711486816406,416.0069274902344,0.0,-67.69819498681368,-67.65624218025943,364.0,58999.99999999999,447.8963065921404,486.31531309449343,419.95498432964666,0.19260500878515371,162.08791208791203,53.897299469888324,178.83517795571368,2000.0,186.8671822417358,186.8671822417358,True,396.7448410213555,,,,,
RGI60-19.00019,19,19-20,,-67.6733,-67.6628,0.023,1986,Glacier,Land-terminating,False,Glacier or ice cap,0.0003650902521340756,0.00019004423139825722,0.0,0.0,COPDEM,elevation_band,590.0,1.2375003102891159e-24,0.0,,,469.6634216308594,469.31280517578125,413.0035095214844,523.6838989257812,523.6838989257812,413.0035095214844,0.0,-67.67291265826266,-67.66342275736032,144.0,23000.000000000004,468.724007010529,506.1825795281991,424.4190880326644,0.5893583321956181,159.72222222222226,92.4403165172516,167.5335348432225,2000.0,201.60732643020796,201.60732643020808,True,396.7957362014352,,,,,
RGI60-19.00020,19,19-20,,-67.6422,-67.6618,30.875,1986,Glacier,Marine-terminating,True,Glacier or ice cap,3.9216412104717464,3.7991679745314184,0.5153109474500982,0.0,COPDEM,elevation_band,180.0,1.2375003102891159e-24,0.0,,,272.580322265625,234.76052856445312,0.0,857.4203491210938,857.4203491210938,0.0,0.0,-67.69786530459913,-67.64202162995493,4400.0,30875000.000000004,276.0665513045849,786.4200708431613,13.88676695348082,0.18042488865891507,7017.045454545457,3256.0929729299864,6558.6516681353605,2000.0,447.4838621393831,447.4838621393833,True,396.83813075105695,,,,,
RGI60-19.00021,19,19-20,,-67.626,-67.7494,0.07,1986,Glacier,Land-terminating,False,Glacier or ice cap,0.0013461869855876628,0.0008779882868387092,0.0,0.0,COPDEM,elevation_band,1310.0,1.2375003102891159e-24,0.0,,,1227.71923828125,1236.7227783203125,1076.681396484375,1310.80029296875,1310.80029296875,1076.681396484375,0.0,-67.62690562911597,-67.74776260294341,224.0,70000.0,1225.5158615728942,1288.6659766257299,1142.2601326583397,0.6197006419207998,312.5,217.6631737430753,374.0273344391663,2000.0,232.1109238899746,232.11092388997469,True,397.11005008199436,,,,,
RGI60-19.00022,19,19-20,,-67.5598,-67.7727,0.031,1986,Glacier,Land-terminating,False,Glacier or ice cap,0.0005601889480653549,0.0002864845766905662,0.0,0.0,COPDEM,elevation_band,930.0,1.2375003102891159e-24,0.0,,,852.7062377929688,859.4500122070312,723.6661376953125,965.1712036132812,965.1712036132812,723.6661376953125,0.0,-67.55996170076088,-67.77101090728367,312.0,31000.000000000004,859.8467709828326,952.21841123069,746.9292738043652,0.6053750477926564,99.35897435897436,52.6277124657374,65.17570372825753,2000.0,218.84164574179457,218.84164574179454,True,397.2687497072599,,,,,
RGI60-19.00023,19,19-20,,-67.6266,-67.7618,24.811,1986,Glacier,Marine-terminating,True,Glacier or ice cap,4.858384610158654,2.812644130340761,2.3024246660150807,0.0,COPDEM,elevation_band,180.0,1.2375003102891159e-24,0.0,,,310.81170654296875,235.390380859375,0.0,1320.6375732421875,1295.331298828125,0.0,0.0018101887768295836,-67.70096592791703,-67.75844777827055,6880.0,24811000.0,261.6526575597357,1246.600825956257,7.643222746847599,0.16818183375476004,3606.25,1119.8703838061726,2089.144059969406,2000.0,349.2060383333413,349.2060383333414,True,397.144578461534,,,,,
RGI60-19.00024,19,19-20,,-67.5642,-67.7066,55.027,1986,Glacier,Marine-terminating,True,Glacier or ice cap,11.118776556920919,8.409510011647793,2.6966107307154736,0.0,COPDEM,elevation_band,190.0,1.2375003102891159e-24,0.0,,,375.8509521484375,320.81524658203125,0.0,1308.1248779296875,1308.1248779296875,0.0,0.0,-67.65403497072701,-67.69256189853527,9576.0,55027000.00000002,376.4875977501257,1200.3940746561107,9.376892865893112,0.1258291656903443,5746.3450292397665,898.8136564228325,1425.883802900338,2000.0,492.109583281075,492.1095832810752,True,397.0768283892148,,,,,
RGI60-19.00025,19,19-20,,-67.7428,-67.687,6.099,1986,Glacier,Marine-terminating,True,Glacier or ice cap,0.44672855521043814,0.408516439340267,0.05806815426298499,0.0,COPDEM,elevation_band,180.0,1.2375003102891159e-24,0.0,,,266.57305908203125,201.2957000732422,0.0,1067.1102294921875,1030.84130859375,0.0,0.0019966722129783694,-67.70864239501033,-67.69471325114776,2340.0,6099000.000000001,275.3252265777332,955.5638785894542,12.153482317902899,0.37038935253986704,2606.410256410257,1557.2549029794473,3173.583677155447,2000.0,405.83631865740716,405.8363186574072,True,396.7648765993376,,,,,
RGI60-19.00026,19,19-20,,-67.7026,-67.7333,5.189,1986,Glacier,Marine-terminating,True,Glacier or ice cap,0.5035057510767388,0.32712893837842966,0.00621537658450406,0.0,COPDEM,elevation_band,200.0,1.2375003102891159e-24,0.0,,,347.3765563964844,276.93212890625,0.0,1037.4056396484375,1037.4056396484375,0.0,0.0,-67.74039402311021,-67.73692921023249,3360.0,5188999.999999999,353.6599177857883,997.4381838071736,29.170989818970483,0.27645574555811636,1544.3452380952378,1165.6607017271608,1552.0608550982176,2000.0,513.4114178577776,513.4114178577775,True,396.9560374325476,,,,,
RGI60-19.00027,19,19-20,,-67.5789,-67.0869,5.083,1986,Ice cap,Marine-terminating,True,Glacier or ice cap,0.4122262982176479,0.3179757994434685,0.002854580346371493,0.0,COPDEM,elevation_band,119.0,1.2375003102891159e-24,0.0,,,432.803466796875,465.1737060546875,0.0,812.7673950195312,812.7673950195312,0.0,0.0,-67.55144766021685,-67.07587840090844,1764.0,5083000.000000001,433.88334996206044,768.1952192157469,42.71716288375501,0.3987716057700972,2881.519274376418,1744.5367278303465,2362.718742015533,2000.0,5203.949679464022,5203.9496794640245,True,395.3782066041767,,,,,
RGI60-19.00028,19,19-20,,-67.6151,-67.0729,5.894,1986,Ice cap,Marine-terminating,True,Glacier or ice cap,0.7464994167571501,0.38975603439477685,0.0744977143414898,0.0,COPDEM,elevation_band,99.0,1.2375003102891159e-24,0.0,,,245.00453186035156,281.6122131347656,0.0,697.1549682617188,697.1549682617188,0.0,0.0,-67.61397406301062,-67.05003601471455,2640.0,5894000.000000001,252.94596139709566,668.4670139210676,19.450173445638356,0.24512407447203904,2232.575757575758,1608.6753905009728,2529.6767647954744,2000.0,2278.5711299427394,2278.5711299427403,True,395.2745212104077,,,,,
RGI60-19.00029,19,19-20,,-68.5036,-67.1897,2549.892,1986,Ice cap,Marine-terminating,True,Glacier or ice cap,1279.512658047405,1642.2768588796223,204.1553475097017,0.0,COPDEM,elevation_band,130.0,1.2375003102891159e-24,0.0,,,411.4676513671875,415.55291748046875,0.0,1953.921875,1953.921875,0.0,0.0,-67.8586670230582,-66.62276624545505,32400.0,2549891999.9999995,403.0434840188371,1865.6488547360354,9.211151171456201,0.05865512685442802,78700.37037037035,49782.81303155652,139007.21380961445,2000.0,1600.4404574364441,1600.4404574364441,True,394.03845192171474,,,,,
RGI60-19.00030,19,19-20,,-66.8763,-67.5368,9.801,1986,Glacier,Marine-terminating,True,Glacier or ice cap,0.8691217398714681,0.7842882384643943,0.28132975740964394,0.0,COPDEM,elevation_band,380.0,1.2375003102891159e-24,0.0,,,290.79254150390625,152.63026428222656,0.0,1213.6802978515625,1213.6802978515625,0.0,0.0,-66.85266882974732,-67.51256987375629,2916.0,9801000.000000002,292.1360231509278,1168.3793165224624,12.76076701967731,0.36253913403127314,3361.1111111111113,2129.6725017316094,3750.621359992285,2000.0,294.2885436161858,294.2885436161859,True,397.6711640894428,,,,,
RGI60-19.00031,19,19-20,,-66.9632,-67.5615,7.701,1986,Ice cap,Marine-terminating,True,Glacier or ice cap,1.0338517949214439,0.562964762084087,0.21951557321321036,0.0,COPDEM,elevation_band,390.0,1.2375003102891159e-24,0.0,,,224.51747131347656,161.34259033203125,0.0,767.481201171875,767.481201171875,0.0,0.0,-66.92309107462938,-67.5624379686043,4214.0,7701000.0,231.1961745709773,713.0521090120939,25.087865325605858,0.16475092899614555,1827.4798291409584,1940.2303623698515,2071.6116890470503,2000.0,260.0411190568683,260.0411190568683,True,397.59454957225546,,,,,
RGI60-19.00032,19,19-20,,-67.2773,-66.8149,6.797,1986,Ice cap,Marine-terminating,True,Glacier or ice cap,0.7210491181178564,0.47414935398889985,0.20329331399064582,0.0,COPDEM,elevation_band,29.0,1.2375003102891159e-24,0.0,,,227.7064666748047,130.37222290039062,0.0,848.033203125,848.033203125,0.0,0.0,-67.2645537344595,-66.79998629149182,2760.0,6797000.000000001,223.5228995312013,802.6778592415917,9.313078131115851,0.2778165590229532,2462.68115942029,1192.781606452115,2506.254514163946,2000.0,1532.4422362937273,1532.442236293727,True,395.2952995732336,,,,,
RGI60-19.00033,19,19-20,,-67.0677,-67.5257,12.984,1986,Glacier,Marine-terminating,True,Glacier or ice cap,1.8991429009131753,1.1545576252617673,0.7476350104838873,0.0,COPDEM,elevation_band,370.0,1.2375003102891159e-24,0.0,,,157.13807678222656,144.25970458984375,0.0,443.6622009277344,270.6725769042969,0.0,0.1690727373681288,-67.05338005516205,-67.50542569692736,3840.0,12984000.0,150.20466883204804,422.71905805036477,7.869424215043232,0.1093370297731503,3381.25,852.8642685732691,1549.3180374837361,2000.0,224.13582260272315,224.13582260272324,True,397.34671639166373,,,,,
RGI60-19.00034,19,19-20,,-67.1619,-67.543,4.094,1986,Glacier,Marine-terminating,True,Glacier or ice cap,0.31085691383303615,0.23614687061472875,0.019489044707830035,0.0,COPDEM,elevation_band,310.0,1.2375003102891159e-24,0.0,,,145.71632385253906,145.9910430908203,0.0,347.7323913574219,347.7323913574219,0.0,0.0,-67.13714336992754,-67.53000331440012,1672.0,4094000.0000000005,149.92276571919362,321.9038211797846,25.626361296822825,0.18261636459910574,2448.5645933014357,1375.1446203363528,2396.1824258605734,2000.0,241.8499311378586,241.84993113785853,True,397.2429703839014,,,,,
RGI60-19.00035,19,19-21,,-64.6808,-67.6348,50.884,1989,Glacier,Shelf-terminating,True,Glacier or ice cap,6.8401137172371484,7.551411334688749,0.49549472096074376,0.0,COPDEM,elevation_band,990.0,1.2375003102891159e-24,0.0,,,189.995849609375,173.50411987304688,5.196639537811279,581.0364379882812,476.3321838378906,6.101009845733643,0.053758325404376785,-64.57069129964172,-67.62452032448293,5940.0,50883999.99999999,192.98564617418222,567.8837935683898,21.937816648758897,0.09279830076801934,8566.329966329966,5635.806942716011,12867.360722917707,2000.0,56.16478168214323,56.164781682143214,True,401.16653287979943,,,,,
RGI60-19.00036,19,19-20,,-67.8268,-67.118,30.621,1986,Glacier,Marine-terminating,True,Glacier or ice cap,3.197805066245399,3.7562591744853013,0.5773401863458215,0.0,COPDEM,elevation_band,100.0,1.2375003102891159e-24,0.0,,,482.7808532714844,404.0218811035156,0.0,1714.321044921875,1684.2296142578125,0.0,0.0007416563658838071,-67.82426914703007,-67.07419357497403,4524.0,30621000.000000004,487.7001723960321,1656.4391431370152,27.150960549602495,0.34488341570523534,6768.567639257294,3476.3754953765633,9186.054606526543,2000.0,2466.8098755586466,2466.8098755586475,True,395.0100897204061,,,,,
RGI60-19.00037,19,19-20,,-68.016,-67.1941,253.683,1986,Ice cap,Marine-terminating,True,Glacier or ice cap,60.180036299933505,68.76691535065959,12.64113632606504,0.0,COPDEM,elevation_band,249.0,1.2375003102891159e-24,0.0,,,827.8486328125,792.35302734375,0.0,2194.31494140625,1831.96630859375,0.0,0.032691092861655086,-67.75408251951035,-67.1868996749991,14800.0,253683000.00000003,841.7392338667307,2128.4750674879583,27.313266809405576,0.14254612173117953,17140.743243243243,14494.965332606045,17005.739315960556,2000.0,1609.43262855011,1609.43262855011,True,394.8937565509313,,,,,
RGI60-19.00038,19,19-20,,-67.9313,-67.0924,31.466,1986,Ice cap,Marine-terminating,True,Glacier or ice cap,3.59684002114952,3.899518923717635,0.3997605270883567,0.0,COPDEM,elevation_band,140.0,1.2375003102891159e-24,0.0,,,808.801513671875,689.253662109375,0.6043316721916199,2048.838623046875,1829.42578125,0.6043316721916199,0.02894538132393657,-67.8825467859854,-67.06634741363357,5696.0,31466000.0,815.2213069679445,1986.9932734937545,29.439205291987257,0.3235193588311986,5524.2275280898875,499.9537409397593,2427.8095674139804,2000.0,3437.3929968252787,3437.392996825279,True,394.74768775385905,,,,,
RGI60-19.00039,19,19-20,,-68.027,-67.0717,39.737,2001,Glacier,Marine-terminating,True,Glacier or ice cap,7.222052354149237,5.374921762333624,2.4541624373137982,0.0,COPDEM,elevation_band,120.0,1.2375003102891159e-24,0.0,,,719.3018798828125,709.2325439453125,0.0,2032.8585205078125,1894.4329833984375,0.0,0.01913296197626544,-67.98255051247003,-67.03926143488283,8428.0,39737000.0,683.0351631028711,1966.489087372178,6.44139840130849,0.22080685227987878,4714.878974845753,779.2306318059753,1305.1725789521745,2000.0,2788.9300273637864,2788.9300273637855,True,394.51265133169005,,,,,
RGI60-19.00040,19,19-20,,-68.1518,-67.3905,0.216,1986,Glacier,Marine-terminating,True,Glacier or ice cap,0.008636533095633748,0.004133832019653561,3.515153635767309e-05,0.0,COPDEM,elevation_band,150.0,1.2375003102891159e-24,0.0,,,204.54368591308594,212.15264892578125,17.774070739746094,354.36529541015625,354.36529541015625,17.774070739746094,0.0,-68.15495494984043,-67.38746606421267,714.0,216000.0,202.17945740179366,336.9573761297117,30.66597356619462,0.41471871240059516,302.5210084033614,78.11858133648036,183.91931389948684,2000.0,597.0326788628175,597.0326788628173,True,395.26031776746515,,,,,
RGI60-19.00041,19,19-20,,-68.0906,-67.4172,64.696,1986,Glacier,Marine-terminating,True,Glacier or ice cap,13.342331103600978,10.505951302894402,1.5611807109942513,0.0,COPDEM,elevation_band,160.0,1.2375003102891159e-24,0.0,,,347.1813659667969,381.0106201171875,0.0,921.2943725585938,784.55126953125,0.0,0.02719174871073605,-68.09881496753492,-67.38526499905049,6888.0,64696000.00000001,359.50565843119307,870.2575439635227,26.00435314637238,0.12533614465429113,9392.566782810683,8100.819220455728,11849.836311379597,2000.0,1065.1020952338074,1065.1020952338079,True,395.4394939348001,,,,,
RGI60-19.00042,19,19-20,,-68.2758,-67.4824,262.344,1986,Ice cap,Marine-terminating,True,Glacier or ice cap,79.61993729980541,72.01562415779156,17.603154604885138,0.0,COPDEM,elevation_band,160.0,1.2375003102891159e-24,0.0,,,425.3232727050781,296.1138916015625,0.0,1893.1572265625,1893.1572265625,0.0,0.0,-67.97288851076789,-67.46123405407816,14800.0,262344000.0,421.2158290373945,1848.4890186807945,39.69687490132774,0.12652259682203623,17725.945945945943,15944.021884767117,24067.09141467747,2000.0,932.2707566572253,932.2707566572254,True,395.35415589915937,,,,,
RGI60-19.00043,19,19-20,,-68.5338,-67.6663,0.123,1986,Glacier,Land-terminating,False,Glacier or ice cap,0.003801285823106875,0.0019058926941167393,0.0,0.0,COPDEM,elevation_band,610.0,1.2375003102891159e-24,0.0,,,578.8672485351562,580.1631469726562,468.85711669921875,670.8840942382812,670.8840942382812,468.85711669921875,0.0,-68.53002905478779,-67.66764708066437,450.0,122999.99999999997,576.0738051061448,659.051617563506,481.8523864192181,0.3913023193041331,273.3333333333333,126.106467662044,291.41761494933684,2000.0,319.1215308219403,319.12153082194015,True,395.57868259058085,,,,,
RGI60-19.00044,19,19-20,,-68.5139,-67.6628,0.109,1986,Glacier,Land-terminating,False,Glacier or ice cap,0.003814064639221135,0.0016141368475532996,0.0,0.0,COPDEM,elevation_band,610.0,1.2375003102891159e-24,0.0,,,638.5479736328125,665.9124755859375,466.0986328125,761.0462036132812,761.0462036132812,466.0986328125,0.0,-68.51198558307237,-67.66633370250659,600.0,109000.0,636.0659486489914,733.4537150310432,477.56838490562404,0.4170475522859077,181.66666666666666,104.60944976469357,123.77293324476355,2000.0,426.5241977757742,426.52419777577404,True,395.59474785229156,,,,,
