rgi_id,rgi_region,rgi_subregion,name,cenlon,cenlat,rgi_area_km2,rgi_year,glacier_type,terminus_type,is_tidewater,status,inv_volume_km3,vas_volume_km3,inv_volume_bsl_km3,inv_volume_bwl_km3,dem_source,flowline_type,inversion_glen_a,inversion_fs,error_task,error_msg,dem_mean_elev,dem_med_elev,dem_min_elev,dem_max_elev,dem_max_elev_on_ext,dem_min_elev_on_ext,dem_perc_area_above_max_elev_on_ext,terminus_lon,terminus_lat,main_flowline_length,inv_flowline_glacier_area,flowline_mean_elev,flowline_max_elev,flowline_min_elev,flowline_avg_slope,flowline_avg_width,flowline_last_width,flowline_last_5_widths,t_star,mu_star_glacierwide,mu_star_flowline_avg,mu_star_allsame,mb_bias,ref_hgt_qc_diff
RGI60-18.00014,18,18-01,,175.562,-39.2956,0.507,1978,Glacier,Land-terminating,False,Glacier or ice cap,0.016226972267351224,0.013361796744819018,0.0,0.0,NASADEM,elevation_band,5.2393643412989614e-24,0,,,2439.280517578125,2436.0,2107.0,2753.0,2753.0,2107.0,0.0,175.55863773437414,-39.300882358223944,1280.0,506999.9999999999,2440.796749728478,2728.8019983256613,2129.581775698991,0.4402177342049425,396.0937499999999,66.59509582679799,100.38698052916558,1998,133.9643408393324,133.9643408393324,True,199.0754812581219,
RGI60-18.00015,18,18-01,,175.554,-39.2925,0.01,1978,Glacier,Land-terminating,False,Glacier or ice cap,0.00012987392088930605,6.0461499941323375e-05,0.0,0.0,NASADEM,elevation_band,5.2393643412989614e-24,0,,,2331.54541015625,2329.5,2295.0,2370.0,2370.0,2295.0,0.0,175.55317180419496,-39.29287109573446,132.0,10000.0,2330.577673528083,2351.9128131023963,2306.4407414029083,0.3903373070780316,75.75757575757575,31.205762628568213,74.28114927036115,1998,102.45585932756777,102.45585932756772,True,199.07839013681323,
RGI60-18.00016,18,18-01,,175.559,-39.2904,0.086,1978,Glacier,Land-terminating,False,Glacier or ice cap,0.0024774128627033684,0.0011652370565839348,0.0,0.0,NASADEM,elevation_band,5.2393643412989614e-24,0,,,2614.67578125,2650.0,2362.0,2741.0,2741.0,2362.0,0.0,175.55538452487679,-39.293667742219085,784.0,85999.99999999999,2613.734807151107,2729.0850195111566,2373.4513621250817,0.4272954323718682,109.69387755102039,22.180408219135327,43.62144548519457,1998,223.89355147090976,223.8935514709097,True,199.05002862642493,
RGI60-18.00017,18,18-01,,175.557,-39.2879,0.045,1978,Glacier,Land-terminating,False,Glacier or ice cap,0.0013382613308548115,0.00047824024863532945,0.0,0.0,NASADEM,elevation_band,5.2393643412989614e-24,0,,,2613.164794921875,2625.0,2462.0,2718.0,2718.0,2462.0,0.0,175.5545855918902,-39.28995960276457,520.0,45000.000000000015,2621.9632995290635,2700.0306675038337,2487.98650615711,0.3851222070552195,86.53846153846158,60.58337763394998,70.33770371780919,1998,231.66462449607937,231.66462449607923,True,199.03939257538386,
RGI60-18.00018,18,18-01,,175.583,-39.2654,0.018,1978,Glacier,Land-terminating,False,Glacier or ice cap,0.00026028343972197556,0.00013566837137389496,0.0,0.0,NASADEM,elevation_band,5.2393643412989614e-24,0,,,2496.8515625,2494.5,2447.0,2559.0,2559.0,2447.0,0.0,175.58362673735311,-39.26540700778079,192.0,18000.0,2501.421683567731,2546.528715314732,2461.345891504451,0.4543811123452676,93.75,48.74527378049458,94.32531015429876,1998,161.84668662965055,161.84668662965052,True,198.81744340088045,
RGI60-18.00019,18,18-01,,175.585,-39.2606,0.152,1978,Glacier,Land-terminating,False,Glacier or ice cap,0.00382800119844908,0.0025498454058593325,0.0,0.0,NASADEM,elevation_band,5.2393643412989614e-24,0,,,2290.40185546875,2295.0,2064.0,2517.0,2517.0,2064.0,0.0,175.5885125732415,-39.25831717348678,810.0,152000.0,2286.5678688843414,2498.9336196275813,2071.07197597688,0.48767740053018993,187.6543209876543,44.47351723657325,189.33557498866236,1998,89.10885085067751,89.10885085067754,True,198.78057613256095,
RGI60-18.00020,18,18-01,,175.557,-39.2711,0.457,1978,Glacier,Land-terminating,False,Glacier or ice cap,0.014974488387949911,0.011584137188408691,0.0,0.0,NASADEM,elevation_band,5.2393643412989614e-24,0,,,2527.5263671875,2528.0,2385.0,2706.0,2706.0,2385.0,0.0,175.55633680650587,-39.26507384675149,874.0,456999.9999999999,2527.40355467881,2669.7439207833704,2393.755016089881,0.31537640911619935,522.8832951945079,84.57708127759636,182.05820714463636,1998,173.59283443466262,173.5928344346627,True,198.92903417174014,
RGI60-18.00021,18,18-01,,175.564,-39.2855,0.356,1978,Glacier,Land-terminating,False,Glacier or ice cap,0.010155046383716235,0.00821717742328261,0.0,0.0,NASADEM,elevation_band,5.2393643412989614e-24,0,,,2562.4853515625,2557.0,2471.0,2683.0,2683.0,2471.0,0.0,175.56787907231543,-39.28443004977167,504.0,356000.0,2564.885804560056,2657.931526794955,2491.4779567104392,0.339226204534299,706.3492063492062,158.76702668227415,492.9486000566018,1998,194.47656907807132,194.47656907807135,True,199.00333858751497,
RGI60-18.00022,18,18-01,,172.588,-42.2203,0.067,1978,Glacier,Land-terminating,False,Glacier or ice cap,0.0007107084737668336,0.0008266692261707657,0.0,0.0,NASADEM,elevation_band,5.2393643412989614e-24,0,,,1943.5103759765625,1946.0,1854.0,2018.0,2018.0,1854.0,0.0,172.59001949667763,-42.218528233026646,168.0,67000.00000000001,1954.6701499243602,2011.1441289470515,1888.7242285085763,0.7085992029241889,398.80952380952385,182.82749216360392,461.7529906690282,1996,49.16448993141334,49.16448993141335,True,270.98897642086655,
RGI60-18.00023,18,18-01,,172.741,-41.9499,0.032,1978,Glacier,Land-terminating,False,Glacier or ice cap,0.0004280958001920124,0.0002992679007455167,0.0,0.0,NASADEM,elevation_band,5.2393643412989614e-24,0,,,1936.8262939453125,1937.5,1813.0,2090.0,2090.0,1813.0,0.0,172.74070908538388,-41.951316015474156,312.0,32000.0,1936.348702735975,2056.645492964936,1822.7195084709235,0.676924492322326,102.56410256410258,65.19564873208307,95.90991221864542,1996,42.26875714696448,42.26875714696449,True,260.5305795818895,
RGI60-18.00024,18,18-01,,167.674,-45.0297,0.032,1978,Glacier,Land-terminating,False,Glacier or ice cap,0.0005249826778130646,0.0002992679007455167,0.0,0.0,NASADEM,elevation_band,5.2393643412989614e-24,0,,,1548.0052490234375,1547.0,1509.0,1588.0,1588.0,1509.0,0.0,167.67246035905524,-45.03034698114467,130.0,31999.999999999996,1542.385777843269,1559.6488190447453,1523.2611587654842,0.33625542982860435,246.15384615384613,173.22340470669886,246.15384615384613,2002,75.8550296313395,75.85502963133955,True,32.2565341137134,
RGI60-18.00025,18,18-01,,168.069,-44.7359,0.143,1978,Glacier,Land-terminating,False,Glacier or ice cap,0.002637951517083124,0.0023445849265388654,0.0,0.0,NASADEM,elevation_band,5.2393643412989614e-24,0,,,1086.8377685546875,1068.0,915.0,1351.0,1351.0,928.0,0.0,168.07133072057184,-44.737350021610105,510.0,143000.00000000003,1103.4153553413748,1349.332357576393,959.8096039762743,0.6666849410022201,280.3921568627452,344.07596610885446,417.5246570163762,2003,22.153432357343153,22.153432357343153,True,17.8163134970118,
RGI60-18.00026,18,18-01,,168.066,-44.7312,0.067,1978,Glacier,Land-terminating,False,Glacier or ice cap,0.001086573342671747,0.0008266692261707657,0.0,0.0,NASADEM,elevation_band,5.2393643412989614e-24,0,,,1478.4327392578125,1462.5,1402.0,1635.0,1635.0,1402.0,0.0,168.06683108886796,-44.73222958881033,308.0,67000.0,1487.8870679959764,1621.7907288358833,1415.1272635686103,0.5894547580992838,217.5324675324675,105.32619088417925,264.6882900795114,2003,70.59887446498139,70.59887446498139,True,17.787244643533302,
RGI60-18.00027,18,18-01,,168.071,-44.7278,0.048,1978,Glacier,Land-terminating,False,Glacier or ice cap,0.0006917233710850401,0.0005226195100201791,0.0,0.0,NASADEM,elevation_band,5.2393643412989614e-24,0,,,1681.6678466796875,1687.5,1405.0,1826.0,1826.0,1405.0,0.0,168.06920268600877,-44.72874720298528,312.0,48000.000000000015,1690.5472459981102,1830.5889079003846,1554.786914910566,0.7504992418167581,153.84615384615387,23.891517846690544,103.70590327245216,2003,114.00023573948954,114.00023573948955,True,17.597671964989793,
RGI60-18.00028,18,18-01,,167.742,-44.7159,0.071,1978,Glacier,Land-terminating,False,Glacier or ice cap,0.001851838411210059,0.0008952805438110505,0.0,0.0,NASADEM,elevation_band,5.2393643412989614e-24,0,,,1504.708740234375,1510.0,1419.0,1548.0,1545.0,1419.0,0.013736263736263736,167.741518257426,-44.71460407121176,308.0,71000.0,1499.6697367317083,1529.1116511770233,1433.5920877545398,0.3185634395002726,230.51948051948048,73.01344108227208,265.21890154472777,2003,76.18707570889507,76.18707570889504,True,25.220785218871207,
RGI60-18.00029,18,18-01,,167.748,-44.7153,0.035,1978,Glacier,Land-terminating,False,Glacier or ice cap,0.000493435059575294,0.0003385107601360074,0.0,0.0,NASADEM,elevation_band,5.2393643412989614e-24,0,,,1366.2572021484375,1373.5,1228.0,1460.0,1460.0,1228.0,0.0,167.74923676180808,-44.715379841002644,208.0,35000.0,1349.574162992758,1413.3925034376161,1242.3135019136391,0.7230480848585182,168.26923076923077,61.97450023114172,178.74202339961295,2003,43.855444717378795,43.8554447173788,True,25.068971056892266,
RGI60-18.00030,18,18-01,,167.707,-44.7158,0.268,1978,Glacier,Land-terminating,False,Glacier or ice cap,0.006539363152749491,0.0055611455111004736,0.0,0.0,NASADEM,elevation_band,5.2393643412989614e-24,0,,,1406.6544189453125,1400.0,1269.0,1529.0,1529.0,1324.0,0.0,167.70872971863994,-44.715996836080365,408.0,268000.0,1408.9479346844068,1500.9448998702935,1351.328312537686,0.37204660131088846,656.8627450980392,472.35381438024314,892.2157247757425,2003,55.15417447755158,55.154174477551614,True,26.05111042707121,
RGI60-18.00031,18,18-01,,167.777,-44.7157,0.031,1978,Glacier,Land-terminating,False,Glacier or ice cap,0.0006737961677868036,0.0002864845766905662,0.0,0.0,NASADEM,elevation_band,5.2393643412989614e-24,0,,,985.4654541015625,976.0,945.0,1064.0,1064.0,945.0,0.0,167.77983389410937,-44.713605525871365,312.0,31000.0,995.2475853586565,1047.0745160147214,958.4652065741566,0.2886867367804842,99.35897435897435,35.03861627384587,72.91594384367086,2003,44.83335560629818,44.83335560629819,True,24.383616826587687,-360.0
RGI60-18.00032,18,18-01,,167.743,-44.7123,0.024,1978,Glacier,Land-terminating,False,Glacier or ice cap,0.00039245068549777104,0.0002014973664806285,0.0,0.0,NASADEM,elevation_band,5.2393643412989614e-24,0,,,1196.993896484375,1182.0,1149.0,1271.0,1271.0,1149.0,0.0,167.74188288311254,-44.71176983887139,192.0,24000.000000000004,1203.1984679792104,1253.4451644627818,1167.4784548964192,0.45767624803822937,125.0,74.53831344681939,120.70704715334607,2003,44.47761956426287,44.47761956426288,True,25.143510407797052,-150.0
RGI60-18.00033,18,18-01,,168.059,-44.7281,0.025,1978,Glacier,Land-terminating,False,Glacier or ice cap,0.0003162562601138827,0.00021313090495584178,0.0,0.0,NASADEM,elevation_band,5.2393643412989614e-24,0,,,1821.647705078125,1821.5,1751.0,1937.0,1937.0,1751.0,0.0,168.05842682157626,-44.72865588098143,192.0,24999.999999999996,1828.1188223734002,1919.5814329534048,1769.5006854505348,0.6929889915269982,130.20833333333331,54.803972588147104,145.97040816056176,2003,157.95069965401487,157.95069965401487,True,17.887302996738512,
RGI60-18.00034,18,18-01,,168.058,-44.7257,0.072,1978,Glacier,Land-terminating,False,Glacier or ice cap,0.0012605361506762135,0.0009126643772129435,0.0,0.0,NASADEM,elevation_band,5.2393643412989614e-24,0,,,1757.38818359375,1755.0,1671.0,1873.0,1873.0,1671.0,0.0,168.0565065588475,-44.725853626799896,308.0,71999.99999999999,1757.2883728062527,1847.39718416689,1681.0802906460035,0.530467468708824,233.76623376623377,47.33099131791271,222.42447196038907,2003,133.23648242225818,133.23648242225815,True,17.860983125812204,
RGI60-18.00035,18,18-01,,168.059,-44.7219,0.078,1978,Glacier,Land-terminating,False,Glacier or ice cap,0.0013414256379142798,0.0010188470580230163,0.0,0.0,NASADEM,elevation_band,5.2393643412989614e-24,0,,,1575.2081298828125,1570.5,1482.0,1720.0,1720.0,1482.0,0.0,168.05925064827952,-44.72031574137177,336.0,78000.00000000001,1577.097356666033,1700.4383849032765,1497.006928607104,0.5791203654264536,232.14285714285714,127.35465996881452,295.5464522914623,2003,87.84485653035898,87.84485653035897,True,17.75848835974141,
RGI60-18.00036,18,18-01,,167.732,-44.712,0.051,1978,Glacier,Land-terminating,False,Glacier or ice cap,0.0009436430206773317,0.0005680517592410171,0.0,0.0,NASADEM,elevation_band,5.2393643412989614e-24,0,,,1181.0230712890625,1169.5,1144.0,1274.0,1274.0,1144.0,0.0,167.73187415877433,-44.71123292625475,208.0,51000.0,1194.653340219735,1265.6179273947996,1163.8872539586976,0.4794343127408828,245.19230769230768,173.14143575821896,265.58419778277323,2003,41.27785640085032,41.27785640085032,True,25.401439723699184,-140.0
RGI60-18.00037,18,18-01,,167.728,-44.7151,0.456,1978,Glacier,Land-terminating,False,Glacier or ice cap,0.01161374269708871,0.011549297690457016,0.0,0.0,NASADEM,elevation_band,5.2393643412989614e-24,0,,,1559.6123046875,1571.0,1321.0,1743.0,1743.0,1336.0,0.0,167.73025423833369,-44.71387168555416,646.0,455999.99999999994,1557.6727800029994,1709.6397658950884,1358.4125868822978,0.50596068792727,705.8823529411764,129.74786924830792,555.8552242037898,2003,90.30295309043942,90.30295309043939,True,25.542062687985833,
RGI60-18.00038,18,18-01,,167.725,-44.7174,0.103,1978,Glacier,Land-terminating,False,Glacier or ice cap,0.0015470626106008167,0.0014932416709751615,0.0,0.0,NASADEM,elevation_band,5.2393643412989614e-24,0,,,1469.4072265625,1464.0,1340.0,1641.0,1641.0,1340.0,0.0,167.72297580741963,-44.71709942394464,280.0,102999.99999999999,1477.1402209955984,1620.59479175157,1385.510875160909,0.737150535778466,367.8571428571429,226.192334027581,443.6438542043672,2003,70.22813812292425,70.22813812292426,True,25.647055764519216,
RGI60-18.00039,18,18-01,,167.719,-44.7147,0.062,1978,Glacier,Land-terminating,False,Glacier or ice cap,0.0011616792919968402,0.0007430490616995539,0.0,0.0,NASADEM,elevation_band,5.2393643412989614e-24,0,,,1581.337890625,1568.0,1468.0,1705.0,1705.0,1468.0,0.0,167.71703809627374,-44.71577882158197,338.0,62000.0,1578.2026369334787,1678.9192313463652,1475.5259413374863,0.5751634863212544,183.4319526627219,56.747962630609884,168.2543670687391,2003,97.10958181645177,97.10958181645184,True,25.750239647627023,
RGI60-18.00040,18,18-01,,167.73,-44.7228,0.181,1978,Glacier,Land-terminating,False,Glacier or ice cap,0.0044890058456593974,0.003241805520499296,0.0,0.0,NASADEM,elevation_band,5.2393643412989614e-24,0,,,1564.8050537109375,1578.0,1314.0,1740.0,1740.0,1314.0,0.0,167.72704628379498,-44.72503093646467,640.0,181000.00000000003,1562.276334050043,1708.8591464713368,1326.0627989355721,0.5396336921619509,282.81250000000006,47.64125817103341,155.75413577553218,2003,91.37681680869574,91.37681680869572,True,25.60828353359289,
RGI60-18.00041,18,18-01,,167.725,-44.7216,0.121,1978,Glacier,Land-terminating,False,Glacier or ice cap,0.0025097598838160467,0.0018634116279822035,0.0,0.0,NASADEM,elevation_band,5.2393643412989614e-24,0,,,1393.879638671875,1387.5,1206.0,1566.0,1566.0,1206.0,0.0,167.7231746871334,-44.72144181043323,510.0,121000.00000000001,1394.306183685858,1567.852779678601,1228.3219524993085,0.6116535659588546,237.25490196078434,17.178788564698916,209.8906369484856,2003,51.94043346921124,51.94043346921121,True,25.708859340232177,
RGI60-18.00042,18,18-01,,168.073,-44.7243,0.04,1978,Glacier,Land-terminating,False,Glacier or ice cap,0.0007010522787426921,0.000406734868492172,0.0,0.0,NASADEM,elevation_band,5.2393643412989614e-24,0,,,1972.5672607421875,1989.0,1871.0,2032.0,2032.0,1871.0,0.0,168.07188642283097,-44.72331590449944,208.0,40000.0,1972.1419576825072,2015.284440131825,1896.9999136058289,0.5573056396713104,192.30769230769232,107.9390498737361,160.0276606085773,2003,231.85969295381298,231.85969295381295,True,17.476671660564026,
RGI60-18.00043,18,18-01,,168.073,-44.7223,0.02,1978,Glacier,Land-terminating,False,Glacier or ice cap,0.00023103440046894023,0.00015681772931487573,0.0,0.0,NASADEM,elevation_band,5.2393643412989614e-24,0,,,1782.828369140625,1780.0,1739.0,1844.0,1844.0,1739.0,0.0,168.0730538392269,-44.721748051265266,96.0,20000.0,1793.3992022053749,1821.520330854435,1771.7637642693026,0.597175180140209,208.33333333333331,217.45702347436935,208.33333333333331,2003,145.14117086971208,145.14117086971208,True,17.434651668253114,
RGI60-18.00044,18,18-01,,168.065,-44.7226,0.031,1978,Glacier,Land-terminating,False,Glacier or ice cap,0.0005572764027397862,0.0002864845766905662,0.0,0.0,NASADEM,elevation_band,5.2393643412989614e-24,0,,,1742.8409423828125,1741.5,1688.0,1793.0,1793.0,1688.0,0.0,168.0652435396276,-44.72153620439741,216.0,31000.0,1741.0140918355273,1777.6917322876936,1700.1310391140219,0.38261660690027033,143.51851851851853,81.32873987418427,134.54132930678844,2003,128.37134177059298,128.37134177059295,True,17.630630488149098,
RGI60-18.00045,18,18-01,,168.075,-44.7206,0.024,1978,Glacier,Land-terminating,False,Glacier or ice cap,0.00034598858541980474,0.0002014973664806285,0.0,0.0,NASADEM,elevation_band,5.2393643412989614e-24,0,,,1660.875732421875,1659.0,1619.0,1713.0,1713.0,1619.0,0.0,168.07437032262598,-44.720006066606054,168.0,23999.999999999993,1662.5020262195148,1705.1030727092232,1625.838082745759,0.4893752477586917,142.85714285714283,88.91694745653426,155.58141775508417,2003,107.27792110507114,107.27792110507106,True,17.35154224291789,
RGI60-18.00046,18,18-01,,168.073,-44.7203,0.022,1978,Glacier,Land-terminating,False,Glacier or ice cap,0.0003047775849241087,0.00017877636520817982,0.0,0.0,NASADEM,elevation_band,5.2393643412989614e-24,0,,,1652.8515625,1653.0,1583.0,1727.0,1727.0,1583.0,0.0,168.0729377822535,-44.719505528371165,216.0,22000.000000000004,1653.1195208531692,1717.3584307026,1590.6697051513856,0.5737959263853013,101.85185185185186,32.58214937078557,106.33520284705749,2003,104.93353014351118,104.9335301435112,True,17.392743003806938,
RGI60-18.00047,18,18-01,,168.069,-44.7215,0.094,1978,Glacier,Land-terminating,False,Glacier or ice cap,0.0018602427316141562,0.0013168300111308872,0.0,0.0,NASADEM,elevation_band,5.2393643412989614e-24,0,,,1703.2315673828125,1719.0,1509.0,1842.0,1842.0,1509.0,0.0,168.0704234752584,-44.718008207440654,476.0,93999.99999999999,1706.1339942221753,1838.230235070223,1525.2259053884407,0.6054856965697262,197.47899159663862,40.4777121125441,91.804673330577,2003,117.91038977315232,117.91038977315223,True,17.512787884381087,
RGI60-18.00048,18,18-01,,167.727,-44.6988,0.051,1978,Glacier,Land-terminating,False,Glacier or ice cap,0.0009839677150448622,0.0005680517592410171,0.0,0.0,NASADEM,elevation_band,5.2393643412989614e-24,0,,,1376.63818359375,1377.5,1313.0,1442.0,1442.0,1313.0,0.0,167.7276200986872,-44.69977130174603,260.0,51000.0,1370.7123242196483,1418.5362614415728,1321.817150920117,0.38848481955813147,196.1538461538462,72.93115657128538,213.71916630291472,2003,47.65748705259882,47.6574870525988,True,25.330902126024682,
RGI60-18.00049,18,18-01,,167.767,-44.6999,0.067,1978,Glacier,Land-terminating,False,Glacier or ice cap,0.0013774412659813683,0.0008266692261707657,0.0,0.0,NASADEM,elevation_band,5.2393643412989614e-24,0,,,1217.7637939453125,1254.0,1029.0,1359.0,1359.0,1029.0,0.0,167.76537253502997,-44.70245135995777,420.0,67000.00000000001,1214.8990817010272,1327.9846612336355,1050.5782806140892,0.5766309875540291,159.52380952380955,84.41277409126666,129.83270808695096,2003,35.233949480852175,35.233949480852175,True,24.384141831585218,-80.0
